activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,,,True,False,False,False,True,False,False,False,False,False,2Aq,Analytics Data Asset Usage Event Store,Analytics Data Asset Usage Event Stores,False,False,False,AnlytDataAssetEventStore,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AnlytDataAssetEventStore/{ID}', 'describe': '/services/data/v59.0/sobjects/AnlytDataAssetEventStore/describe', 'sobject': '/services/data/v59.0/sobjects/AnlytDataAssetEventStore'})"
False,,,True,False,False,False,False,False,False,False,False,False,6oJ,Analytics Data Asset Usage Event,Analytics Data Asset Usage Events,False,False,False,AnlytDataAssetUsageEvent,False,False,False,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AnlytDataAssetUsageEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/AnlytDataAssetUsageEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/AnlytDataAssetUsageEvent/describe', 'sobject': '/services/data/v59.0/sobjects/AnlytDataAssetUsageEvent'})"
False,,,True,False,False,False,True,False,False,False,False,False,0Bt,Announcement,Announcements,False,False,False,Announcement,True,True,True,False,False,True,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Announcement/{ID}', 'describe': '/services/data/v59.0/sobjects/Announcement/describe', 'sobject': '/services/data/v59.0/sobjects/Announcement'})"
False,,,True,False,False,False,True,False,False,False,False,False,01p,Apex Class,Apex Classes,True,False,True,ApexClass,True,True,True,True,False,False,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/ApexClass/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/ApexClass/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexClass/describe', 'layouts': '/services/data/v59.0/sobjects/ApexClass/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/ApexClass'})"
False,,,True,False,False,False,True,False,False,False,False,False,099,Visualforce Component,Visualforce Components,False,False,True,ApexComponent,True,True,True,True,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ApexComponent/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexComponent/describe', 'sobject': '/services/data/v59.0/sobjects/ApexComponent'})"
False,,,True,False,False,False,True,False,False,False,False,False,06j,Apex Email Notification,Apex Email Notifications,False,False,False,ApexEmailNotification,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ApexEmailNotification/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexEmailNotification/describe', 'sobject': '/services/data/v59.0/sobjects/ApexEmailNotification'})"
False,,,False,False,False,False,True,False,False,False,False,False,07L,Apex Debug Log,Apex Debug Log,False,False,False,ApexLog,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ApexLog/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexLog/describe', 'sobject': '/services/data/v59.0/sobjects/ApexLog'})"
False,,,True,False,False,False,True,False,False,False,False,False,066,Visualforce Page,Visualforce Pages,False,False,True,ApexPage,True,True,True,True,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ApexPage/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexPage/describe', 'sobject': '/services/data/v59.0/sobjects/ApexPage'})"
False,,,False,False,False,False,False,False,False,False,False,False,4ve,Apex Page Info,Apex Pages Info,False,False,False,ApexPageInfo,True,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ApexPageInfo/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexPageInfo/describe', 'sobject': '/services/data/v59.0/sobjects/ApexPageInfo'})"
False,,,True,False,False,False,False,False,False,False,False,False,709,Apex Test Queue Item,Apex Test Queue Items,False,False,False,ApexTestQueueItem,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ApexTestQueueItem/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexTestQueueItem/describe', 'sobject': '/services/data/v59.0/sobjects/ApexTestQueueItem'})"
False,,,True,False,False,False,True,False,False,False,False,False,07M,Apex Test Result,Apex Test Results,False,False,False,ApexTestResult,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ApexTestResult/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexTestResult/describe', 'sobject': '/services/data/v59.0/sobjects/ApexTestResult'})"
False,,,True,False,False,False,True,False,False,False,False,False,05n,Apex Test Result Limit,Apex Test Result Limit,False,False,False,ApexTestResultLimits,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ApexTestResultLimits/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexTestResultLimits/describe', 'sobject': '/services/data/v59.0/sobjects/ApexTestResultLimits'})"
False,,,True,False,False,False,True,False,False,False,False,False,05m,Apex Test Run Result,Apex Test Run Result,False,False,False,ApexTestRunResult,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ApexTestRunResult/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexTestRunResult/describe', 'sobject': '/services/data/v59.0/sobjects/ApexTestRunResult'})"
False,,,True,False,False,False,True,False,False,False,False,False,05F,Apex Test Suite,Apex Test Suites,False,False,False,ApexTestSuite,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ApexTestSuite/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexTestSuite/describe', 'sobject': '/services/data/v59.0/sobjects/ApexTestSuite'})"
False,,,True,False,False,False,True,False,False,False,False,False,01q,Apex Trigger,Apex Triggers,False,False,True,ApexTrigger,True,True,True,True,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ApexTrigger/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexTrigger/describe', 'sobject': '/services/data/v59.0/sobjects/ApexTrigger'})"
False,,,False,False,False,False,False,False,False,False,False,False,0kt,Apex Type Implementor,Apex Type Implementors,False,False,False,ApexTypeImplementor,True,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ApexTypeImplementor/{ID}', 'describe': '/services/data/v59.0/sobjects/ApexTypeImplementor/describe', 'sobject': '/services/data/v59.0/sobjects/ApexTypeImplementor'})"
False,,,True,False,False,False,True,False,False,False,False,False,0XI,App Analytics Query Request,App Analytics Query Requests,False,False,True,AppAnalyticsQueryRequest,True,True,True,False,True,True,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AppAnalyticsQueryRequest/{ID}', 'describe': '/services/data/v59.0/sobjects/AppAnalyticsQueryRequest/describe', 'sobject': '/services/data/v59.0/sobjects/AppAnalyticsQueryRequest'})"
False,,,False,False,False,False,False,False,False,False,False,False,06m,App Definition,App Definitions,False,False,False,AppDefinition,True,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AppDefinition/{ID}', 'describe': '/services/data/v59.0/sobjects/AppDefinition/describe', 'sobject': '/services/data/v59.0/sobjects/AppDefinition'})"
False,,,False,False,False,False,True,False,False,False,False,False,0DS,AppMenuItem,AppMenuItems,False,False,False,AppMenuItem,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AppMenuItem/{ID}', 'describe': '/services/data/v59.0/sobjects/AppMenuItem/describe', 'sobject': '/services/data/v59.0/sobjects/AppMenuItem'})"
False,,,False,False,False,False,False,False,False,False,False,False,06o,App Tab Member,App Tab Members,False,False,False,AppTabMember,True,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AppTabMember/{ID}', 'describe': '/services/data/v59.0/sobjects/AppTabMember/describe', 'sobject': '/services/data/v59.0/sobjects/AppTabMember'})"
False,,,False,False,False,False,False,False,False,False,False,False,806,Approval,Approval,False,False,False,Approval,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Approval/{ID}', 'describe': '/services/data/v59.0/sobjects/Approval/describe', 'sobject': '/services/data/v59.0/sobjects/Approval'})"
False,,,True,False,False,False,True,False,False,False,False,False,02i,Asset,Assets,True,False,True,Asset,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Asset/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Asset/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/Asset/describe/approvalLayouts', 'listviews': '/services/data/v59.0/sobjects/Asset/listviews', 'describe': '/services/data/v59.0/sobjects/Asset/describe', 'quickActions': '/services/data/v59.0/sobjects/Asset/quickActions', 'layouts': '/services/data/v59.0/sobjects/Asset/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Asset'})"
False,ChangeEvent,Asset,False,False,False,False,False,False,False,False,False,False,,Asset Change Event,Asset Change Event,False,False,False,AssetChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AssetChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/AssetChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/AssetChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/AssetChangeEvent'})"
False,Feed,Asset,False,False,False,False,True,False,False,False,False,False,,Asset Feed,Asset Feed,False,False,False,AssetFeed,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AssetFeed/{ID}', 'describe': '/services/data/v59.0/sobjects/AssetFeed/describe', 'sobject': '/services/data/v59.0/sobjects/AssetFeed'})"
False,History,Asset,False,False,False,False,False,False,False,False,False,False,,Asset History,Asset History,False,False,False,AssetHistory,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AssetHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/AssetHistory/describe', 'sobject': '/services/data/v59.0/sobjects/AssetHistory'})"
False,,,True,False,False,False,True,False,False,False,False,False,1AR,Asset Relationship,Asset Relationships,True,False,True,AssetRelationship,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/AssetRelationship/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/AssetRelationship/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/AssetRelationship/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/AssetRelationship/describe', 'quickActions': '/services/data/v59.0/sobjects/AssetRelationship/quickActions', 'layouts': '/services/data/v59.0/sobjects/AssetRelationship/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/AssetRelationship'})"
False,Feed,AssetRelationship,False,False,False,False,True,False,False,False,False,False,,Asset Relationship Feed,Asset Relationship Feed,False,False,False,AssetRelationshipFeed,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AssetRelationshipFeed/{ID}', 'describe': '/services/data/v59.0/sobjects/AssetRelationshipFeed/describe', 'sobject': '/services/data/v59.0/sobjects/AssetRelationshipFeed'})"
False,History,AssetRelationship,False,False,False,False,False,False,False,False,False,False,,Asset Relationship History,Asset Relationship History,False,False,False,AssetRelationshipHistory,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AssetRelationshipHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/AssetRelationshipHistory/describe', 'sobject': '/services/data/v59.0/sobjects/AssetRelationshipHistory'})"
False,,,False,False,False,False,False,False,False,False,False,False,0Li,Asset Token Event,Asset Token Events,False,False,False,AssetTokenEvent,False,False,False,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AssetTokenEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/AssetTokenEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/AssetTokenEvent/describe', 'sobject': '/services/data/v59.0/sobjects/AssetTokenEvent'})"
False,,,False,False,False,False,False,False,False,False,False,False,01Q,Assignment Rule,Assignment Rules,False,False,False,AssignmentRule,True,False,True,True,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AssignmentRule/{ID}', 'describe': '/services/data/v59.0/sobjects/AssignmentRule/describe', 'sobject': '/services/data/v59.0/sobjects/AssignmentRule'})"
False,,,True,False,False,False,True,False,False,False,False,False,0Kt,Associated Location,Associated Locations,True,False,True,AssociatedLocation,True,True,True,False,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/AssociatedLocation/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/AssociatedLocation/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/AssociatedLocation/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/AssociatedLocation/describe', 'layouts': '/services/data/v59.0/sobjects/AssociatedLocation/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/AssociatedLocation'})"
False,History,AssociatedLocation,False,False,False,False,False,False,False,False,False,False,,Associated Location History,Associated Location History,False,False,False,AssociatedLocationHistory,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AssociatedLocationHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/AssociatedLocationHistory/describe', 'sobject': '/services/data/v59.0/sobjects/AssociatedLocationHistory'})"
False,,,False,False,False,False,False,False,False,False,False,False,707,Apex Job,Apex Jobs,False,False,False,AsyncApexJob,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AsyncApexJob/{ID}', 'describe': '/services/data/v59.0/sobjects/AsyncApexJob/describe', 'sobject': '/services/data/v59.0/sobjects/AsyncApexJob'})"
False,,,False,False,False,False,False,False,False,False,False,False,0Xw,Async Operation Event,Async Operation Events,False,False,False,AsyncOperationEvent,False,False,False,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AsyncOperationEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/AsyncOperationEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/AsyncOperationEvent/describe', 'sobject': '/services/data/v59.0/sobjects/AsyncOperationEvent'})"
False,,,False,False,False,False,False,False,False,False,False,False,0YD,Async Operation Status,Async Operation Status,False,False,False,AsyncOperationStatus,False,False,False,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AsyncOperationStatus/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/AsyncOperationStatus/eventSchema', 'describe': '/services/data/v59.0/sobjects/AsyncOperationStatus/describe', 'sobject': '/services/data/v59.0/sobjects/AsyncOperationStatus'})"
False,,,False,False,False,False,False,False,False,False,False,False,,Attached Content Document,Attached Content Documents,False,False,False,AttachedContentDocument,False,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AttachedContentDocument/{ID}', 'describe': '/services/data/v59.0/sobjects/AttachedContentDocument/describe', 'sobject': '/services/data/v59.0/sobjects/AttachedContentDocument'})"
False,,,False,False,False,False,False,False,False,False,False,False,,Note,Notes,False,False,False,AttachedContentNote,False,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/AttachedContentNote/{ID}', 'describe': '/services/data/v59.0/sobjects/AttachedContentNote/describe', 'sobject': '/services/data/v59.0/sobjects/AttachedContentNote'})"
False,,,True,False,False,False,True,False,False,False,False,False,00P,Attachment,Attachments,False,False,False,Attachment,True,True,True,True,True,True,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Attachment/{ID}', 'describe': '/services/data/v59.0/sobjects/Attachment/describe', 'sobject': '/services/data/v59.0/sobjects/Attachment'})"
False,,,False,False,False,False,True,False,False,False,False,False,6Au,Audience,Audiences,False,False,False,Audience,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Audience/{ID}', 'describe': '/services/data/v59.0/sobjects/Audience/describe', 'sobject': '/services/data/v59.0/sobjects/Audience'})"
